,solID,perfQ,#changes,pas,reliability,usecase,brf_clone,brf_moc,brf_mcnn,brf_moncnn,maxeval,probpas,clone,mcnn,action1,action2,action3,action4,target1,target2,target3,target4,moc,moncnn
73,4595,0.1212907248057423,4.92,17.0,0.8976807680253412,simplified-cocome-newrel,1.23,1.23,1.23,1.23,72,0.80,1.0,0.0,moncnn,clone,moncnn,moncnn,enterOrderID,LightDisplay,getTransaction,queryStockItem,0.0,3.0
75,4709,0.1212907248057423,4.92,17.0,0.8976807680253412,simplified-cocome-newrel,1.23,1.23,1.23,1.23,72,0.80,1.0,0.0,moncnn,clone,moncnn,moncnn,enterOrderID,LightDisplay,getTransaction,queryStockItem,0.0,3.0
72,4592,0.1212907248057423,4.92,17.0,0.8976807680253412,simplified-cocome-newrel,1.23,1.23,1.23,1.23,72,0.80,1.0,0.0,moncnn,clone,moncnn,moncnn,enterOrderID,LightDisplay,getTransaction,queryStockItem,0.0,3.0
70,4551,0.1212907248057423,4.92,17.0,0.8976807680253412,simplified-cocome-newrel,1.23,1.23,1.23,1.23,72,0.80,1.0,0.0,moncnn,clone,moncnn,moncnn,enterOrderID,LightDisplay,getTransaction,queryStockItem,0.0,3.0
78,4888,0.1212907248057423,4.92,17.0,0.8976807680253412,simplified-cocome-newrel,1.23,1.23,1.23,1.23,72,0.80,1.0,0.0,moncnn,clone,moncnn,moncnn,enterOrderID,LightDisplay,getTransaction,queryStockItem,0.0,3.0
692,2314,0.1217456631144623,4.83,16.0,0.7551750407702319,simplified-cocome-newrel,1.23,1.64,1.45,1.80,72,0.80,2.0,0.0,clone,moncnn,moncnn,clone,EnterpriseClient,printRunningTotal,printRunningTotal,New-Node_klygghppbh,0.0,2.0
694,2333,0.1217456631144623,4.83,16.0,0.7551750407702319,simplified-cocome-newrel,1.23,1.64,1.45,1.80,72,0.80,2.0,0.0,clone,moncnn,moncnn,clone,EnterpriseClient,printRunningTotal,printRunningTotal,New-Node_klygghppbh,0.0,2.0
702,2968,0.1217456631144623,4.83,16.0,0.7551750407702319,simplified-cocome-newrel,1.23,1.64,1.45,1.80,72,0.80,2.0,0.0,clone,moncnn,moncnn,clone,EnterpriseClient,printRunningTotal,printRunningTotal,New-Node_klygghppbh,0.0,2.0
697,2453,0.1217456631144623,4.83,16.0,0.7551750407702319,simplified-cocome-newrel,1.23,1.64,1.45,1.80,72,0.80,2.0,0.0,clone,moncnn,moncnn,clone,EnterpriseClient,printRunningTotal,printRunningTotal,New-Node_klygghppbh,0.0,2.0
703,2969,0.1217456631144623,4.83,16.0,0.7551750407702319,simplified-cocome-newrel,1.23,1.64,1.45,1.80,72,0.80,2.0,0.0,clone,moncnn,moncnn,clone,EnterpriseClient,printRunningTotal,printRunningTotal,New-Node_klygghppbh,0.0,2.0
700,2957,0.1217456631144623,4.83,16.0,0.7551750407702319,simplified-cocome-newrel,1.23,1.64,1.45,1.80,72,0.80,2.0,0.0,clone,moncnn,moncnn,clone,EnterpriseClient,printRunningTotal,printRunningTotal,New-Node_klygghppbh,0.0,2.0
691,2290,0.1217456631144623,4.83,16.0,0.7551750407702319,simplified-cocome-newrel,1.23,1.64,1.45,1.80,72,0.80,2.0,0.0,clone,moncnn,moncnn,clone,EnterpriseClient,printRunningTotal,printRunningTotal,New-Node_klygghppbh,0.0,2.0
701,2967,0.1217456631144623,4.83,16.0,0.7551750407702319,simplified-cocome-newrel,1.23,1.64,1.45,1.80,72,0.80,2.0,0.0,clone,moncnn,moncnn,clone,EnterpriseClient,printRunningTotal,printRunningTotal,New-Node_klygghppbh,0.0,2.0
608,87,0.1227164843431951,3.69,17.0,0.92627592281334,simplified-cocome-newrel,1.23,1.23,1.23,1.23,72,0.95,2.0,0.0,moc,moncnn,clone,clone,getMeanTimeToDeliveryReport,enterOrderID,BarCodeScanner,New-Node_oefuhgnnbj,1.0,1.0
614,175,0.1227164843431951,3.69,17.0,0.92627592281334,simplified-cocome-newrel,1.23,1.23,1.23,1.23,72,0.95,2.0,0.0,moc,moncnn,clone,clone,getMeanTimeToDeliveryReport,enterOrderID,BarCodeScanner,New-Node_oefuhgnnbj,1.0,1.0
636,3844,0.1230231624885595,4.92,24.0,0.8779278689170219,simplified-cocome-newrel,1.23,1.23,1.23,1.23,72,0.55,1.0,0.0,clone,moc,moncnn,moncnn,CashBox,getMeanTimeToDelivery,getTransactionContext,getEnterpriseByID,1.0,2.0
909,7785,0.1230608834496767,11.55,0.0,0.918584330092274,simplified-cocome-newrel,1.23,1.64,1.45,1.80,102,0.00,1.0,0.0,moncnn,moncnn,clone,moncnn,enterOrderID,getMeanTimeToDelivery,CashDeskPC,getTransactionContext,0.0,3.0
896,5995,0.1230608834496767,11.55,0.0,0.918584330092274,simplified-cocome-newrel,1.23,1.64,1.45,1.80,102,0.00,1.0,0.0,moncnn,moncnn,clone,moncnn,enterOrderID,getMeanTimeToDelivery,CashDeskPC,getTransactionContext,0.0,3.0
903,6497,0.1230608834496767,11.55,0.0,0.918584330092274,simplified-cocome-newrel,1.23,1.64,1.45,1.80,102,0.00,1.0,0.0,moncnn,moncnn,clone,moncnn,enterOrderID,getMeanTimeToDelivery,CashDeskPC,getTransactionContext,0.0,3.0
902,6314,0.1230608834496767,11.55,0.0,0.918584330092274,simplified-cocome-newrel,1.23,1.64,1.45,1.80,102,0.00,1.0,0.0,moncnn,moncnn,clone,moncnn,enterOrderID,getMeanTimeToDelivery,CashDeskPC,getTransactionContext,0.0,3.0
900,6299,0.1230608834496767,11.55,0.0,0.918584330092274,simplified-cocome-newrel,1.23,1.64,1.45,1.80,102,0.00,1.0,0.0,moncnn,moncnn,clone,moncnn,enterOrderID,getMeanTimeToDelivery,CashDeskPC,getTransactionContext,0.0,3.0
898,6279,0.1230608834496767,11.55,0.0,0.918584330092274,simplified-cocome-newrel,1.23,1.64,1.45,1.80,102,0.00,1.0,0.0,moncnn,moncnn,clone,moncnn,enterOrderID,getMeanTimeToDelivery,CashDeskPC,getTransactionContext,0.0,3.0
907,6701,0.1230608834496767,11.55,0.0,0.918584330092274,simplified-cocome-newrel,1.23,1.64,1.45,1.80,102,0.00,1.0,0.0,moncnn,moncnn,clone,moncnn,enterOrderID,getMeanTimeToDelivery,CashDeskPC,getTransactionContext,0.0,3.0
714,127,0.1247391885005044,6.63,20.0,0.8839729582402907,simplified-cocome-newrel,1.23,1.64,1.45,1.80,72,0.80,1.0,0.0,moncnn,clone,moncnn,moncnn,getTransactionContext,CashBox,getEnterpriseByID,queryStockItem,0.0,3.0
717,139,0.1247391885005044,6.63,20.0,0.8839729582402907,simplified-cocome-newrel,1.23,1.64,1.45,1.80,72,0.80,1.0,0.0,moncnn,clone,moncnn,moncnn,getTransactionContext,CashBox,getEnterpriseByID,queryStockItem,0.0,3.0
540,4563,0.1265627368359936,4.67,0.0,0.5127411587554247,simplified-cocome-newrel,1.23,1.64,1.45,1.80,72,0.00,2.0,0.0,clone,moc,moncnn,clone,CashBox,queryStockItem,rollInReceivedOrder,New-Node_mhyemivass,1.0,1.0
537,4528,0.1265627368359936,4.67,0.0,0.5127411587554247,simplified-cocome-newrel,1.23,1.64,1.45,1.80,72,0.00,2.0,0.0,clone,moc,moncnn,clone,CashBox,queryStockItem,rollInReceivedOrder,New-Node_mhyemivass,1.0,1.0
784,5916,0.1273409946320931,4.92,17.0,0.8762464746114623,simplified-cocome-newrel,1.23,1.23,1.23,1.23,102,0.80,1.0,0.0,moncnn,moncnn,clone,moncnn,getTransaction,getTransactionContext,CashBox,saleStartedEvent,0.0,3.0
787,5976,0.1273409946320931,4.92,17.0,0.8762464746114623,simplified-cocome-newrel,1.23,1.23,1.23,1.23,102,0.80,1.0,0.0,moncnn,moncnn,clone,moncnn,getTransaction,getTransactionContext,CashBox,saleStartedEvent,0.0,3.0
789,5989,0.1273409946320931,4.92,17.0,0.8762464746114623,simplified-cocome-newrel,1.23,1.23,1.23,1.23,102,0.80,1.0,0.0,moncnn,moncnn,clone,moncnn,getTransaction,getTransactionContext,CashBox,saleStartedEvent,0.0,3.0
795,6041,0.1273409946320931,4.92,17.0,0.8762464746114623,simplified-cocome-newrel,1.23,1.23,1.23,1.23,102,0.80,1.0,0.0,moncnn,moncnn,clone,moncnn,getTransaction,getTransactionContext,CashBox,saleStartedEvent,0.0,3.0
796,6062,0.1273409946320931,4.92,17.0,0.8762464746114623,simplified-cocome-newrel,1.23,1.23,1.23,1.23,102,0.80,1.0,0.0,moncnn,moncnn,clone,moncnn,getTransaction,getTransactionContext,CashBox,saleStartedEvent,0.0,3.0
528,4137,0.1306421765565135,8.14,0.0,0.9013332028239284,simplified-cocome-newrel,1.23,1.64,1.45,1.80,72,0.00,0.0,1.0,moc,moncnn,moncnn,mcnn,rollInReceivedOrder,getTransaction,queryOrderById,PrinterController,1.0,2.0
591,4556,0.1308242883754662,7.380000000000001,15.0,0.9522234434165698,simplified-cocome-newrel,1.23,1.23,1.23,1.23,72,0.95,0.0,1.0,moc,mcnn,moncnn,moncnn,getEnterpriseByID,ScannerController,enterOrderID,getTransactionContext,1.0,2.0
582,4505,0.1308242883754662,7.380000000000001,15.0,0.9522234434165698,simplified-cocome-newrel,1.23,1.23,1.23,1.23,72,0.95,0.0,1.0,moc,mcnn,moncnn,moncnn,getEnterpriseByID,ScannerController,enterOrderID,getTransactionContext,1.0,2.0
645,4361,0.1313532256216669,4.92,16.0,0.9144016578723886,simplified-cocome-newrel,1.23,1.23,1.23,1.23,72,0.55,1.0,0.0,moc,moncnn,clone,moncnn,getMeanTimeToDelivery,getTransactionContext,BarCodeScanner,enterOrderID,1.0,2.0
263,6020,0.1332888749864891,7.51,13.0,0.7036237351878776,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.80,1.0,1.0,moncnn,mcnn,moncnn,clone,getMeanTimeToDelivery,GUIReporting,getEnterpriseByID,EnterpriseServer,0.0,2.0
271,7030,0.1332888749864891,7.51,13.0,0.7036237351878776,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.80,1.0,1.0,moncnn,mcnn,moncnn,clone,getMeanTimeToDelivery,GUIReporting,getEnterpriseByID,EnterpriseServer,0.0,2.0
270,6977,0.1332888749864891,7.51,13.0,0.7036237351878776,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.80,1.0,1.0,moncnn,mcnn,moncnn,clone,getMeanTimeToDelivery,GUIReporting,getEnterpriseByID,EnterpriseServer,0.0,2.0
269,6976,0.1332888749864891,7.51,13.0,0.7036237351878776,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.80,1.0,1.0,moncnn,mcnn,moncnn,clone,getMeanTimeToDelivery,GUIReporting,getEnterpriseByID,EnterpriseServer,0.0,2.0
267,6080,0.1332888749864891,7.51,13.0,0.7036237351878776,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.80,1.0,1.0,moncnn,mcnn,moncnn,clone,getMeanTimeToDelivery,GUIReporting,getEnterpriseByID,EnterpriseServer,0.0,2.0
265,6025,0.1332888749864891,7.51,13.0,0.7036237351878776,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.80,1.0,1.0,moncnn,mcnn,moncnn,clone,getMeanTimeToDelivery,GUIReporting,getEnterpriseByID,EnterpriseServer,0.0,2.0
262,6012,0.1332888749864891,7.51,13.0,0.7036237351878776,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.80,1.0,1.0,moncnn,mcnn,moncnn,clone,getMeanTimeToDelivery,GUIReporting,getEnterpriseByID,EnterpriseServer,0.0,2.0
261,6007,0.1332888749864891,7.51,13.0,0.7036237351878776,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.80,1.0,1.0,moncnn,mcnn,moncnn,clone,getMeanTimeToDelivery,GUIReporting,getEnterpriseByID,EnterpriseServer,0.0,2.0
260,6000,0.1332888749864891,7.51,13.0,0.7036237351878776,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.80,1.0,1.0,moncnn,mcnn,moncnn,clone,getMeanTimeToDelivery,GUIReporting,getEnterpriseByID,EnterpriseServer,0.0,2.0
259,5987,0.1332888749864891,7.51,13.0,0.7036237351878776,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.80,1.0,1.0,moncnn,mcnn,moncnn,clone,getMeanTimeToDelivery,GUIReporting,getEnterpriseByID,EnterpriseServer,0.0,2.0
258,5979,0.1332888749864891,7.51,13.0,0.7036237351878776,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.80,1.0,1.0,moncnn,mcnn,moncnn,clone,getMeanTimeToDelivery,GUIReporting,getEnterpriseByID,EnterpriseServer,0.0,2.0
257,5959,0.1332888749864891,7.51,13.0,0.7036237351878776,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.80,1.0,1.0,moncnn,mcnn,moncnn,clone,getMeanTimeToDelivery,GUIReporting,getEnterpriseByID,EnterpriseServer,0.0,2.0
264,6024,0.1332888749864891,7.51,13.0,0.7036237351878776,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.80,1.0,1.0,moncnn,mcnn,moncnn,clone,getMeanTimeToDelivery,GUIReporting,getEnterpriseByID,EnterpriseServer,0.0,2.0
656,265,0.1349396054680871,3.69,17.0,0.8922527351760402,simplified-cocome-newrel,1.23,1.23,1.23,1.23,72,0.55,1.0,1.0,moncnn,clone,moncnn,mcnn,getTransaction,CashBox,enterOrderID,New-Component_vshimternr,0.0,2.0
670,1049,0.1349396054680871,3.69,17.0,0.8922527351760402,simplified-cocome-newrel,1.23,1.23,1.23,1.23,72,0.55,1.0,1.0,moncnn,clone,moncnn,mcnn,getTransaction,CashBox,enterOrderID,New-Component_vshimternr,0.0,2.0
666,1006,0.1349396054680871,3.69,17.0,0.8922527351760402,simplified-cocome-newrel,1.23,1.23,1.23,1.23,72,0.55,1.0,1.0,moncnn,clone,moncnn,mcnn,getTransaction,CashBox,enterOrderID,New-Component_vshimternr,0.0,2.0
667,1011,0.1349396054680871,3.69,17.0,0.8922527351760402,simplified-cocome-newrel,1.23,1.23,1.23,1.23,72,0.55,1.0,1.0,moncnn,clone,moncnn,mcnn,getTransaction,CashBox,enterOrderID,New-Component_vshimternr,0.0,2.0
668,1018,0.1349396054680871,3.69,17.0,0.8922527351760402,simplified-cocome-newrel,1.23,1.23,1.23,1.23,72,0.55,1.0,1.0,moncnn,clone,moncnn,mcnn,getTransaction,CashBox,enterOrderID,New-Component_vshimternr,0.0,2.0
657,278,0.1349396054680871,3.69,17.0,0.8922527351760402,simplified-cocome-newrel,1.23,1.23,1.23,1.23,72,0.55,1.0,1.0,moncnn,clone,moncnn,mcnn,getTransaction,CashBox,enterOrderID,New-Component_vshimternr,0.0,2.0
662,994,0.1349396054680871,3.69,17.0,0.8922527351760402,simplified-cocome-newrel,1.23,1.23,1.23,1.23,72,0.55,1.0,1.0,moncnn,clone,moncnn,mcnn,getTransaction,CashBox,enterOrderID,New-Component_vshimternr,0.0,2.0
661,991,0.1349396054680871,3.69,17.0,0.8922527351760402,simplified-cocome-newrel,1.23,1.23,1.23,1.23,72,0.55,1.0,1.0,moncnn,clone,moncnn,mcnn,getTransaction,CashBox,enterOrderID,New-Component_vshimternr,0.0,2.0
660,986,0.1349396054680871,3.69,17.0,0.8922527351760402,simplified-cocome-newrel,1.23,1.23,1.23,1.23,72,0.55,1.0,1.0,moncnn,clone,moncnn,mcnn,getTransaction,CashBox,enterOrderID,New-Component_vshimternr,0.0,2.0
658,425,0.1349396054680871,3.69,17.0,0.8922527351760402,simplified-cocome-newrel,1.23,1.23,1.23,1.23,72,0.55,1.0,1.0,moncnn,clone,moncnn,mcnn,getTransaction,CashBox,enterOrderID,New-Component_vshimternr,0.0,2.0
663,995,0.1349396054680871,3.69,17.0,0.8922527351760402,simplified-cocome-newrel,1.23,1.23,1.23,1.23,72,0.55,1.0,1.0,moncnn,clone,moncnn,mcnn,getTransaction,CashBox,enterOrderID,New-Component_vshimternr,0.0,2.0
253,2356,0.1383184315241567,7.04,17.0,0.885506653660096,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.80,0.0,0.0,moncnn,moc,moncnn,moncnn,enterOrderID,startSale,queryOrderById,getMeanTimeToDelivery,1.0,3.0
252,2353,0.1383184315241567,7.04,17.0,0.885506653660096,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.80,0.0,0.0,moncnn,moc,moncnn,moncnn,enterOrderID,startSale,queryOrderById,getMeanTimeToDelivery,1.0,3.0
255,2366,0.1383184315241567,7.04,17.0,0.885506653660096,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.80,0.0,0.0,moncnn,moc,moncnn,moncnn,enterOrderID,startSale,queryOrderById,getMeanTimeToDelivery,1.0,3.0
245,1680,0.1383184315241567,7.04,17.0,0.885506653660096,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.80,0.0,0.0,moncnn,moc,moncnn,moncnn,enterOrderID,startSale,queryOrderById,getMeanTimeToDelivery,1.0,3.0
244,930,0.1383184315241567,7.04,17.0,0.885506653660096,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.80,0.0,0.0,moncnn,moc,moncnn,moncnn,enterOrderID,startSale,queryOrderById,getMeanTimeToDelivery,1.0,3.0
243,927,0.1383184315241567,7.04,17.0,0.885506653660096,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.80,0.0,0.0,moncnn,moc,moncnn,moncnn,enterOrderID,startSale,queryOrderById,getMeanTimeToDelivery,1.0,3.0
241,896,0.1383184315241567,7.04,17.0,0.885506653660096,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.80,0.0,0.0,moncnn,moc,moncnn,moncnn,enterOrderID,startSale,queryOrderById,getMeanTimeToDelivery,1.0,3.0
240,802,0.1383184315241567,7.04,17.0,0.885506653660096,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.80,0.0,0.0,moncnn,moc,moncnn,moncnn,enterOrderID,startSale,queryOrderById,getMeanTimeToDelivery,1.0,3.0
246,1681,0.1383184315241567,7.04,17.0,0.885506653660096,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.80,0.0,0.0,moncnn,moc,moncnn,moncnn,enterOrderID,startSale,queryOrderById,getMeanTimeToDelivery,1.0,3.0
249,2344,0.1383184315241567,7.04,17.0,0.885506653660096,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.80,0.0,0.0,moncnn,moc,moncnn,moncnn,enterOrderID,startSale,queryOrderById,getMeanTimeToDelivery,1.0,3.0
104,2689,0.1407277005254619,5.4,16.0,0.5271262532893433,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.95,1.0,0.0,moncnn,moncnn,moncnn,clone,startSale,saleStartedEvent,rollInReceivedOrder,New-Node_hmmgzywojt,0.0,3.0
100,2606,0.1407277005254619,5.4,16.0,0.5271262532893433,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.95,1.0,0.0,moncnn,moncnn,moncnn,clone,startSale,saleStartedEvent,rollInReceivedOrder,New-Node_hmmgzywojt,0.0,3.0
